t_array,u_dot_array,u_array,y_array
1.2070000000000005,34.33777389101046,2.8304865236061945,42.0
1.2170000000000005,30.053947026981888,3.151693413565587,41.0
1.2270000000000005,25.029575637671726,3.426436806450878,40.0
1.2380000000000004,18.625950640920173,3.667629203956309,37.0
1.2490000000000003,10.647634731891065,3.8286861179651805,33.0
1.2600000000000002,2.2211950882460783,3.899088518061443,28.0
1.2720000000000002,-5.608653310498885,3.879470003460216,23.0
1.2840000000000003,-14.294748242563328,3.7561204989912254,15.0
1.2940000000000003,-19.14297196369374,3.589158315565924,9.0
1.3050000000000002,-24.565485103441635,3.345555210674086,2.0
1.3150000000000002,-28.300015900825098,3.081672310476031,-4.0
1.3250000000000002,-32.171726906908084,2.7798349164222502,-9.0
1.3350000000000002,-35.22575619046678,2.436700586244394,-15.0
1.3470000000000002,-38.322256781709754,2.0130369388039564,-20.0
1.358,-37.236115665469235,1.5954400915841855,-25.0
1.368,-36.70189564776586,1.226490348257531,-28.0
1.3780000000000001,-37.97169659855195,0.8493126921081667,-31.0
1.3880000000000001,-35.8782808620746,0.48083571252575813,-33.0
1.3980000000000001,-34.830356155556146,0.12801946165074934,-35.0
1.4100000000000001,-30.191226429356483,-0.24656873926950826,-35.0
1.4200000000000002,-23.667445042934183,-0.5264360388892902,-35.0
1.431,-18.889352673869272,-0.7479657157594997,-33.0
1.441,-12.297081810381409,-0.9168160257710173,-30.0
1.451,-9.16864891228008,-1.0238650685449262,-27.0
1.461,-3.937256014731941,-1.0893839249192478,-24.0
1.472,0.8225344857784932,-1.106420417095298,-19.0
1.4829999999999999,5.307617003883783,-1.0739721283242665,-15.0
1.4929999999999999,10.082456664823956,-0.9961823132677554,-11.0
1.503,12.94787784182318,-0.8794450849015036,-6.0
1.513,15.904957135327177,-0.7354139353587498,-2.0
1.523,18.388179978334314,-0.5642455282667441,2.0
1.533,19.367750331576953,-0.3758255049595964,6.0
1.543,19.789803757982924,-0.1804227026859979,9.0
1.555,18.964954189007216,0.05373108042585171,12.0
1.565,18.172671350958808,0.23902982574793147,14.0
1.575,16.33004931059446,0.41116056900607756,15.0
1.585,14.02935427592037,0.5626070010346849,16.0
1.599,9.007603923710898,0.7147786890885979,16.0
1.609,4.706958658941161,0.7839990980766095,15.0
1.619,0.6066325729696931,0.8119124891580979,13.0
1.629,-4.664542886538182,0.7915651193159664,11.0
1.639,-9.379564108907358,0.7213978473885388,7.0
1.649,-12.643450577154594,0.6114425983268881,4.0
1.66,-17.004566879292646,0.4605548298563123,0.0
1.672,-19.807302076764095,0.2414035565128131,-4.0
1.682,-22.73666996738148,0.029060044277007018,-7.0
1.692,-27.015707732982786,-0.21927517539209807,-11.0
1.702,-29.65654707089633,-0.5021097535821045,-15.0
1.712,-30.60014153135892,-0.8027983455302474,-18.0
1.722,-30.325827647677325,-1.1068024859018497,-21.0
1.734,-28.432013285172456,-1.471360454485548,-24.0
1.7449999999999999,-24.18419671979441,-1.7653448972650343,-26.0
1.755,-20.981968429188566,-1.9906477369296485,-26.0
1.765,-16.606937453732414,-2.17811772247304,-26.0
1.7759999999999998,-11.668888078916465,-2.3254036525697193,-24.0
1.7869999999999997,-4.506471353201893,-2.420466841984364,-22.0
1.7979999999999996,3.5638920780085677,-2.425333329413635,-18.0
1.8089999999999995,11.560613129581983,-2.341758609406066,-13.0
1.8199999999999994,18.95545927323117,-2.1702695681278663,-8.0
1.8319999999999994,26.804253872264926,-1.9096274492293963,-1.0
1.8419999999999994,32.56457990554869,-1.5999506422326162,5.0
1.8519999999999994,38.71339763725735,-1.2441634800937387,11.0
1.8629999999999993,44.12297895903457,-0.8031206306707666,18.0
1.8729999999999993,48.24342601731495,-0.3421409812706725,24.0
1.8829999999999993,52.52824965196461,0.16078194944260962,30.0
1.8949999999999994,55.02661511810972,0.783847938569578,36.0
1.9049999999999994,55.437679309573944,1.3350619716192809,41.0
1.9159999999999993,55.28593779671351,1.9722979685443525,45.0
1.9259999999999993,52.81982794867525,2.511678873454664,48.0
1.9369999999999992,49.55377519881015,3.0822709834569317,51.0
1.9489999999999992,42.71179044567698,3.6160366720808232,51.0
1.959999999999999,35.55927395977936,4.033923493233006,50.0
1.971999999999999,25.95852429474884,4.411977069013888,48.0
1.981999999999999,18.045118493745544,4.634527063986754,44.0
1.992999999999999,10.111279798190184,4.780006443223755,39.0
2.002999999999999,1.1488586168238903,4.835996810208897,33.0
2.0129999999999986,-7.3540322978931805,4.802116354021321,26.0
2.0229999999999984,-16.54410632705519,4.682676368958824,19.0
2.0349999999999984,-26.79104347998435,4.427436350219429,10.0
2.0459999999999985,-32.13968671472241,4.114573075135629,2.0
2.0559999999999983,-37.47746020356531,3.76707142590069,-6.0
2.0679999999999983,-43.8893586332306,3.2759224934764197,-14.0
2.0799999999999983,-45.91894502823446,2.7565017845939415,-22.0
2.089999999999998,-46.79553419361319,2.2938236769239455,-28.0
2.099999999999998,-49.24984309393872,1.792208153130015,-33.0
2.110999999999998,-50.5703554995086,1.2642570696038342,-38.0
2.1209999999999978,-47.70613814070107,0.7738996267509376,-41.0
2.1309999999999976,-45.126969502375694,0.28625023068717154,-44.0
2.1409999999999973,-41.156370887306785,-0.1442308274766098,-45.0
2.150999999999997,-36.45025490474131,-0.5313973956759738,-45.0
2.160999999999997,-30.24924116190904,-0.87063803010449,-44.0
2.1709999999999967,-23.160045210772605,-1.1370110595999086,-42.0
2.181999999999997,-14.786412883774677,-1.3422390190469442,-38.0
2.1919999999999966,-5.725248630883745,-1.444418363432712,-34.0
2.2039999999999966,2.137245515605075,-1.4657412223909048,-27.0
2.2139999999999964,10.728830728982652,-1.4013798186213697,-21.0
2.2259999999999964,17.029464721492943,-1.2384693613301445,-14.0
2.235999999999996,23.91630462042552,-1.0340258807739158,-7.0
2.245999999999996,29.53953948224963,-0.7671813685425262,0.0
2.255999999999996,32.678417289981645,-0.456658792125328,6.0
2.266999999999996,36.98147125626693,-0.08947422565422301,13.0
2.2769999999999957,38.83477707056906,0.2888764885157216,19.0
2.287999999999996,39.04683410268907,0.7163882078606867,24.0
2.2979999999999956,37.63157407587069,1.0989765141883265,28.0
2.3079999999999954,34.23354222231857,1.4654060796614037,31.0
2.317999999999995,31.639895031316424,1.7940500815442906,32.0
2.329999999999995,25.732075474401196,2.133440094278192,33.0
2.339999999999995,21.53714482955036,2.36921554697862,32.0
2.3499999999999948,14.592836719554684,2.563852037462527,31.0
2.3599999999999945,6.337885682011779,2.6681258729833672,28.0
2.3709999999999947,-1.3246628862047765,2.6941066876790924,24.0
2.3809999999999945,-8.610874814803529,2.6443818185181223,19.0
2.3909999999999942,-16.00882930043131,2.521384917662701,13.0
2.400999999999994,-23.280437860489524,2.325193034361238,7.0
2.410999999999994,-30.660819334678294,2.047675998865412,0.0
2.4209999999999936,-36.26053505801959,1.7136346482910128,-6.0
2.4309999999999934,-41.74398461765472,1.3242929824826775,-13.0
2.440999999999993,-45.612311710689475,0.8883151687758221,-20.0
2.4519999999999933,-48.95761845273487,0.39632133376160034,-26.0
2.461999999999993,-47.99473561976478,-0.08745191723332088,-32.0
2.471999999999993,-47.42106167838933,-0.563560327165169,-36.0
2.4819999999999927,-46.225065408314684,-1.0308228300863185,-39.0
2.4919999999999924,-43.78379414328491,-1.4799083672165125,-42.0
2.5029999999999926,-39.569992595963285,-1.9421510274701876,-43.0
2.5129999999999924,-33.21330498891614,-2.3051997408989067,-43.0
2.522999999999992,-27.629464477213634,-2.6086778555309533,-42.0
2.532999999999992,-20.938457470310674,-2.8612760161807675,-40.0
2.5429999999999917,-15.015564553903681,-3.0405523818485363,-36.0
2.5529999999999915,-8.482814217092894,-3.1576651899346437,-33.0
2.5649999999999915,0.8781759515760754,-3.2038075863589093,-27.0
2.5779999999999914,12.507277117488702,-3.1174122013366916,-19.0
2.5889999999999915,21.153613344649944,-2.9326148092043542,-12.0
2.5999999999999917,27.71864963214867,-2.673797141253244,-5.0
2.6099999999999914,32.29146199310669,-2.3742548806848247,2.0
2.6199999999999912,36.339898586917876,-2.031703940878915,9.0
2.6319999999999912,40.50295296771373,-1.5663112804845392,17.0
2.641999999999991,42.33357914608005,-1.152919151651809,22.0
2.651999999999991,43.541678326207865,-0.722772950940953,27.0
2.662999999999991,43.72118621285277,-0.266288101304408,32.0
2.673999999999991,40.581454774891675,0.1945393925157972,35.0
2.683999999999991,36.227117253456925,0.5864983023114184,37.0
2.6939999999999906,30.775485861148823,0.9207331713963729,38.0
2.7039999999999904,24.41420189182264,1.2056508306749596,37.0
2.71399999999999,18.319160113249815,1.418766928095739,36.0
2.72399999999999,12.19868639217226,1.570927038947666,32.0
2.7339999999999898,5.362521953643016,1.6584217040406828,29.0
2.74499999999999,-3.40430488499866,1.6688523668905382,24.0
2.7549999999999897,-9.392022713818477,1.6048826728301213,18.0
2.7649999999999895,-18.060011326148018,1.4644877396935574,12.0
2.7759999999999896,-25.147710197154282,1.2270588169188246,5.0
2.7859999999999894,-30.069320281075875,0.9514369690024556,-1.0
2.795999999999989,-36.00808542615729,0.6216069632924329,-8.0
2.8069999999999893,-39.68362776908086,0.21573808951981413,-14.0
2.8189999999999893,-42.04306337948419,-0.28529418912843,-22.0
2.828999999999989,-41.25762561862602,-0.7009425754944136,-27.0
2.839999999999989,-41.5432438917247,-1.1462013501700539,-31.0
2.849999999999989,-38.4964346940801,-1.5531008410734803,-34.0
2.861999999999989,-37.88261679497292,-1.9807968855720237,-36.0
2.871999999999989,-31.02839146381528,-2.3444487148222937,-37.0
2.8819999999999886,-26.895681428962302,-2.641300515802625,-37.0
2.8929999999999887,-22.592156441298652,-2.892860354624873,-36.0
2.9029999999999885,-14.148938563385862,-3.0760168048271055,-33.0
2.9139999999999886,-7.106140879522422,-3.199382110537263,-29.0
2.9239999999999884,0.7576270428906419,-3.230895435661197,-25.0
2.933999999999988,8.125620260241794,-3.1864146276941328,-20.0
2.943999999999988,14.769832108097052,-3.0720289714934568,-14.0
2.9539999999999877,22.222546565368678,-2.8872903436030266,-8.0
2.9639999999999875,29.68232089662502,-2.6227677293788694,-1.0
2.9739999999999873,35.36840214178004,-2.298055171906441,5.0
2.9859999999999873,40.59106666861063,-1.8642969189898397,13.0
2.995999999999987,44.23023416187399,-1.4336851307259728,20.0
3.005999999999987,45.888503773515765,-0.9839603531061646,25.0
3.0159999999999867,46.59177568203862,-0.5224718334389752,30.0
3.026999999999987,47.399489599451265,0.004047410832975231,35.0
3.0369999999999866,45.67702252103954,0.4684587406575862,39.0
3.0469999999999864,42.41163056227548,0.9116129010502564,41.0
3.056999999999986,39.17548926073548,1.3186554285871543,42.0
3.066999999999986,34.299228580276484,1.685183220309883,43.0
3.0769999999999857,28.68536012443201,1.9993491424417984,42.0
3.0869999999999855,22.14328755229313,2.252838975345937,40.0
3.0989999999999855,13.896744137631675,2.462922783376123,36.0
3.1089999999999853,6.099019002649316,2.562537863503092,32.0
3.118999999999985,-1.6424786735745665,2.584617476417735,27.0
3.128999999999985,-9.90498029301489,2.5260310777454373,21.0
3.139999999999985,-18.50531476051401,2.375938194201951,14.0
3.149999999999985,-24.71022536562259,2.1578208726112376,7.0
3.160999999999985,-32.80089869669599,1.8405683975763416,0.0
3.1709999999999847,-38.621715791433765,1.4840689760416024,-8.0
3.1829999999999847,-44.66920462335251,0.9823519956071739,-16.0
3.193999999999985,-46.29988998248558,0.5074134198963935,-23.0
3.2039999999999846,-48.09218097997438,0.03637422428062398,-29.0
3.2139999999999844,-49.06778736143227,-0.44845945733890424,-34.0
3.223999999999984,-49.065915223811864,-0.9595342795819657,-38.0
3.2349999999999843,-46.24102958131901,-1.4956649923369465,-42.0
3.2479999999999842,-40.393327925234644,-2.02923588535683,-44.0
3.257999999999984,-31.960052064994066,-2.3900963467891256,-44.0
3.267999999999984,-27.382368273596555,-2.6861044414142157,-43.0
3.2779999999999836,-21.88183647067978,-2.9318045289589185,-40.0
3.2879999999999834,-14.38277409152322,-3.112600934678635,-37.0
3.297999999999983,-6.788014137290473,-3.218080375533604,-33.0
3.307999999999983,2.5248033647256176,-3.2391651138400754,-28.0
3.3179999999999827,11.174599247759682,-3.1706338662414346,-22.0
3.3279999999999825,19.766147470707025,-3.016075020889236,-15.0
3.3379999999999823,28.861736889747824,-2.7732550594235925,-8.0
3.347999999999982,35.508681743355616,-2.4519239051657884,0.0
3.357999999999982,41.213568443909125,-2.068975740032263,8.0
3.368999999999982,46.71998840974414,-1.564110778347212,17.0
3.379999999999982,48.0499906357643,-1.0719930468651016,24.0
3.3909999999999823,49.452590712064016,-0.5349837806170826,30.0
3.400999999999982,49.17540335670782,-0.04284049899191099,35.0
3.410999999999982,48.189159899228386,0.4429807245719559,39.0
3.4209999999999816,46.41895383536938,0.9240748221430019,42.0
3.4309999999999814,42.31457257384011,1.366759526868379,44.0
3.440999999999981,36.96417210660966,1.7794815383941986,45.0
3.452999999999981,29.17585107705489,2.161030430481672,44.0
3.462999999999981,20.31644938660098,2.4238124193409583,41.0
3.473999999999981,11.723369501857833,2.5972305029756235,37.0
3.485999999999981,2.7377244441762496,2.6796656232696447,32.0
3.495999999999981,-5.41775064178753,2.666124272669672,26.0
3.5059999999999807,-13.097084390283976,2.569094565814746,20.0
3.5159999999999805,-21.46627077628027,2.396465773442992,12.0
3.5279999999999805,-30.173073452910607,2.0973086970083186,4.0
3.5389999999999806,-36.911397587692974,1.7267149364013616,-4.0
3.5489999999999804,-42.66144527289915,1.329553506010149,-12.0
3.55899999999998,-46.509689556384885,0.884533228947914,-19.0
3.56899999999998,-50.76347972103746,0.39908171238117485,-25.0
3.5789999999999798,-51.81465636516261,-0.11278203527159018,-32.0
3.5889999999999795,-52.10095834246465,-0.6313015976499685,-37.0
3.5999999999999797,-50.27001208094679,-1.2036716825715141,-41.0
3.6099999999999794,-45.47520584383325,-1.691904944947268,-44.0
3.6199999999999792,-41.89494294868311,-2.127778538558119,-46.0
3.629999999999979,-35.311627090132546,-2.512876338065706,-46.0
3.640999999999979,-30.309202345706687,-2.8548192832552712,-45.0
3.650999999999979,-20.77817956467113,-3.124974564363686,-42.0
3.6609999999999787,-13.022894128832899,-3.2934624433236577,-38.0
3.671999999999979,-6.342835771736872,-3.3931249242497254,-34.0
3.6819999999999786,4.010939636016227,-3.4048298929297762,-28.0
3.6919999999999784,11.404162635582463,-3.3259863755146863,-22.0
3.7029999999999785,20.066271176130787,-3.160186600573151,-14.0
3.7139999999999787,28.78728846875698,-2.8834477513329912,-6.0
3.7249999999999788,35.02540447046734,-2.538045248812429,2.0
3.7349999999999786,41.472210428881084,-2.156219849327116,9.0
3.7449999999999783,46.466092359420216,-1.717333992875957,17.0
3.754999999999978,50.362050855162764,-1.2341099394299204,24.0
3.766999999999978,54.24925050205032,-0.6189808907410439,31.0
3.776999999999978,53.717080804794826,-0.08025946515319887,37.0
3.7869999999999777,51.63738680323696,0.47529162193383706,42.0
3.7969999999999775,48.55129151111963,0.9751509705504181,45.0
3.8079999999999776,44.9072444167876,1.4741609813414263,47.0
3.8189999999999777,38.06151316619845,1.9373438401269805,47.0
3.8289999999999775,31.600136317511502,2.2848075087395117,47.0
3.8399999999999777,23.91954202760895,2.579401012962114,44.0
3.8519999999999777,13.554314820940016,2.8022396385309327,40.0
3.8619999999999775,4.855070992691523,2.8939265335995765,35.0
3.8719999999999772,-2.668529930943176,2.9046878811795,29.0
3.881999999999977,-11.056769832386042,2.8360398228834494,23.0
3.891999999999977,-19.31857896938758,2.684316037327902,16.0
3.9019999999999766,-27.256573898956184,2.445197688676559,8.0
3.9149999999999765,-35.770378398500945,2.050257869165585,-2.0
3.9259999999999766,-38.92114161995964,1.637933903214289,-10.0
3.9359999999999764,-42.61198688148861,1.2282721100133136,-17.0
3.945999999999976,-44.522949398268615,0.7934367738007246,-23.0
3.955999999999976,-45.978882431586186,0.34181016517227225,-28.0
3.9659999999999758,-45.36677801128626,-0.11398909279315153,-33.0
3.976999999999976,-41.32466953066733,-0.5783202701936724,-37.0
3.988999999999976,-35.34289822857447,-1.0355754657197977,-39.0
3.9989999999999757,-27.766800679055244,-1.357808523335065,-39.0
4.0089999999999755,-21.386480192100485,-1.6061201145148658,-38.0
4.018999999999975,-14.01125759515956,-1.7826060614407928,-35.0
4.030999999999975,-3.3981837305177796,-1.8900120531517268,-30.0
4.040999999999975,7.173212323662814,-1.8709750424011562,-25.0
4.052999999999974,17.046165776676926,-1.7319979884805992,-18.0
4.062999999999974,26.447203731715636,-1.514796345040471,-10.0
4.072999999999974,33.14651275198173,-1.2139991979363485,-3.0
4.083999999999974,39.93349816472831,-0.8226893079907334,6.0
4.094999999999974,47.08520421780646,-0.3140414233903282,15.0
4.104999999999974,50.76477772201062,0.17428913514291935,22.0
4.114999999999974,53.98478178518617,0.698855133213517,29.0
4.126999999999973,57.238545945563914,1.3690397820600773,36.0
4.139999999999973,56.28557657952571,2.0783960768515213,43.0
4.149999999999973,52.92502547776349,2.6232618722470984,47.0
4.160999999999973,48.85931875696539,3.1972165023665533,49.0
4.171999999999973,42.30059402441269,3.7019507820178053,50.0
4.182999999999973,35.353053947236724,4.117294978922548,50.0
4.192999999999973,26.77668092096133,4.427107924188417,48.0
4.203999999999973,17.495256399477828,4.662207080731021,44.0
4.214999999999973,7.409507748640588,4.79511206089512,39.0
4.225999999999973,-3.4641553987982907,4.817164600166205,32.0
4.235999999999973,-12.38559168722266,4.737882813397349,25.0
4.245999999999973,-22.240877380373927,4.56359268782741,17.0
4.255999999999973,-32.10876717028053,4.292203095492515,9.0
4.2659999999999725,-41.076413163519234,3.926848161253753,0.0
4.277999999999972,-50.16705940081703,3.3900396043562693,-11.0
4.287999999999972,-54.07310561352613,2.836437538882162,-20.0
4.297999999999972,-58.07713032678081,2.2767412842335553,-28.0
4.307999999999971,-61.89994716049847,1.6779969478880445,-36.0
4.319999999999971,-64.83800537746549,0.967780763047643,-43.0
4.329999999999971,-61.417287236193964,0.3375196152756293,-48.0
4.3399999999999705,-59.77722916030743,-0.2671930673096382,-53.0
4.34999999999997,-55.80263476386393,-0.8438410620165196,-55.0
4.35999999999997,-50.751456175119266,-1.3754254892796123,-57.0
4.36999999999997,-43.14242160947261,-1.868830905238041,-57.0
4.37999999999997,-35.47772899772122,-2.260971077223175,-55.0
4.3899999999999695,-27.143319973974197,-2.5732644980779766,-52.0
4.399999999999969,-17.487150639978825,-2.7957644298987376,-47.0
4.410999999999969,-6.62978734733776,-2.9245679166335496,-41.0
4.420999999999969,4.251616848360934,-2.9362235864207706,-35.0
4.430999999999969,14.841604920710795,-2.8407518079669805,-27.0
4.440999999999969,24.002860993062793,-2.642446343147589,-18.0
4.4509999999999685,33.15449803843588,-2.3487403412684613,-9.0
4.460999999999968,40.92238847176947,-1.9789670373984085,0.0
4.470999999999968,47.556091840554636,-1.5373511605776529,10.0
4.481999999999968,53.6349048830546,-1.0193420263043138,18.0
4.491999999999968,57.04356789827222,-0.45128716432751614,27.0
4.501999999999968,59.64752639124519,0.13103838534336928,34.0
4.511999999999968,60.59945061960508,0.7310769230943132,41.0
4.521999999999967,58.742554780792,1.3265451273409932,46.0
4.5329999999999675,56.70083569362569,1.974599052423535,50.0
4.543999999999968,51.49254086392653,2.5748223657917917,53.0
4.553999999999967,44.42430753268036,3.053284285425784,54.0
4.563999999999967,35.76723848593521,3.4532437633363875,53.0
4.573999999999967,25.21581103067217,3.7573173736280436,50.0
4.583999999999967,14.512659624945256,3.9553328114045785,46.0
4.595999999999966,2.4160339917692255,4.052065951266313,39.0
4.605999999999966,-6.941783366677798,4.029291387800469,32.0
4.615999999999966,-16.962280612626422,3.9098147773135072,24.0
4.625999999999966,-27.678959424346697,3.6773080400277807,15.0
4.6359999999999655,-37.75917036232991,3.3505900192843496,6.0
4.647999999999965,-48.29394957139968,2.8478157107936206,-5.0
4.657999999999965,-53.11766413316828,2.3416779442688864,-14.0
4.667999999999965,-59.79450895747718,1.778126398989576,-24.0
4.677999999999964,-65.61395183808625,1.1522330221418202,-32.0
4.6889999999999645,-69.93954029845746,0.3993117015122248,-41.0
4.698999999999964,-69.76756700541137,-0.297825704633693,-48.0
4.708999999999964,-70.17027451956334,-1.0167075862581398,-54.0
4.718999999999964,-67.98924059137451,-1.706071196857225,-59.0
4.728999999999964,-63.50833374161399,-2.3621379516721532,-62.0
4.740999999999963,-55.89008806085721,-3.022490846175838,-64.0
4.750999999999963,-43.10274528189136,-3.516174847131516,-63.0
4.760999999999963,-32.32748986247572,-3.906383676115072,-60.0
4.770999999999963,-22.35408162828385,-4.186492253493354,-56.0
4.780999999999962,-11.64771592687672,-4.355922083059033,-50.0
